video id,start,end,action label
693,352,389,slide_step
693,390,410,cabbage_patch
693,410,419,bounce
694,0,60,bounce
694,60,80,step
694,80,172,bounce
694,172,182,half_squat
694,183,223,slide_step
694,224,242,bounce
694,242,260,twist
694,261,339,step
694,340,350,bounce
694,350,403,step
694,403,427,bounce
694,427,447,cabbage_patch
694,447,457,bounce
695,0,60,bounce
695,61,92,step
695,92,184,bounce
695,184,194,half_squat
695,194,212,bounce
695,212,230,twist
695,231,247,bounce
695,247,300,step
695,300,324,bounce
695,325,361,cabbage_patch
695,361,370,bounce
695,371,386,hands_up
696,0,60,bounce
696,60,80,step
696,80,172,bounce
696,172,182,half_squat
696,183,222,bounce
696,222,240,twist
696,240,250,bounce
696,250,303,step
696,303,327,bounce
696,327,347,cabbage_patch
696,348,443,bounce
696,444,499,cabbage_patch
697,0,60,bounce
697,61,87,step
697,87,179,bounce
697,179,189,half_squat
697,189,207,bounce
697,207,225,twist
697,226,241,hands_up
697,242,252,bounce
697,252,305,step
697,305,329,bounce
697,329,349,cabbage_patch
697,350,360,step
697,361,370,bounce
697,371,396,step
698,0,60,bounce
698,60,80,step
698,81,224,bounce
698,225,261,half_squat
698,261,279,bounce
698,279,297,twist
698,297,307,bounce
698,307,466,step
698,467,491,bounce
698,491,511,cabbage_patch
698,511,520,bounce
699,0,60,bounce
699,60,80,step
699,81,189,bounce
699,190,205,cabbage_patch
699,206,216,half_squat
699,217,243,step
699,244,262,bounce
699,262,280,twist
699,280,290,bounce
699,290,343,step
699,343,367,bounce
699,367,387,cabbage_patch
699,387,396,bounce
699,397,404,half_squat
700,0,60,bounce
700,60,80,step
700,80,172,bounce
700,172,182,half_squat
700,182,200,bounce
700,201,226,step
700,227,245,twist
700,245,255,bounce
700,255,308,step
700,308,332,bounce
700,332,352,cabbage_patch
700,353,378,half_squat
700,379,388,bounce
701,0,60,bounce
701,60,80,step
701,80,172,bounce
701,172,182,half_squat
701,183,214,bounce
701,214,243,twist
701,244,254,bounce
701,254,307,step
701,307,331,bounce
701,331,351,cabbage_patch
701,352,361,slide_step
701,362,371,bounce
702,0,60,bounce
702,60,80,step
702,80,172,bounce
702,172,182,half_squat
702,183,234,bounce
702,234,252,twist
702,252,262,bounce
702,263,283,half_squat
702,284,337,step
702,337,361,bounce
702,361,381,cabbage_patch
702,382,422,twist
702,423,432,bounce
703,0,60,bounce
703,61,76,hands_up
703,77,97,step
703,97,189,bounce
703,189,199,half_squat
703,200,222,step
703,223,241,bounce
703,241,259,twist
703,259,269,bounce
703,269,322,step
703,322,346,bounce
703,347,367,slide_step
703,368,388,cabbage_patch
703,388,397,bounce
704,0,60,bounce
704,61,165,step
704,165,257,bounce
704,257,267,half_squat
704,267,285,bounce
704,285,303,twist
704,303,313,bounce
704,313,366,step
704,367,432,bounce
704,432,452,cabbage_patch
704,452,462,bounce
705,0,60,bounce
705,61,98,step
705,98,190,bounce
705,191,208,step
705,209,219,half_squat
705,219,237,bounce
705,237,255,twist
705,255,265,bounce
705,266,277,half_squat
705,278,331,step
705,331,355,bounce
705,355,375,cabbage_patch
705,375,384,bounce
706,0,60,bounce
706,60,80,step
706,80,172,bounce
706,172,182,half_squat
706,182,200,bounce
706,200,218,twist
706,218,228,bounce
706,229,346,step
706,347,382,hands_up
706,383,407,bounce
706,407,427,cabbage_patch
706,427,436,bounce
707,0,60,bounce
707,60,80,step
707,81,221,bounce
707,221,231,half_squat
707,232,282,step
707,283,301,bounce
707,302,318,step
707,319,337,twist
707,337,347,bounce
707,347,400,step
707,400,424,bounce
707,424,444,cabbage_patch
707,444,453,bounce
708,0,60,bounce
708,60,80,step
708,80,172,bounce
708,172,182,half_squat
708,182,200,bounce
708,200,218,twist
708,219,255,bounce
708,256,343,step
708,343,367,bounce
708,367,387,cabbage_patch
708,387,397,bounce
709,0,60,bounce
709,61,127,slide_step
709,128,148,step
709,148,240,bounce
709,241,314,step
709,315,325,half_squat
709,325,343,bounce
709,343,361,twist
709,362,394,hands_up
709,395,405,bounce
709,405,458,step
709,458,482,bounce
709,482,502,cabbage_patch
709,502,512,bounce
710,0,60,bounce
710,60,80,step
710,80,172,bounce
710,172,182,half_squat
710,183,278,twist
710,279,297,bounce
710,297,315,twist
710,315,325,bounce
710,326,371,cabbage_patch
710,372,425,step
710,426,473,bounce
710,473,493,cabbage_patch
710,493,502,bounce
711,0,60,bounce
711,61,136,slide_step
711,137,157,step
711,157,249,bounce
711,249,259,half_squat
711,260,353,step
711,354,372,bounce
711,372,390,twist
711,390,400,bounce
711,400,453,step
711,454,466,slide_step
711,467,491,bounce
711,491,511,cabbage_patch
711,511,520,bounce
712,0,60,bounce
712,60,80,step
712,80,172,bounce
712,173,192,step
712,193,219,half_squat
712,220,238,bounce
712,238,256,twist
712,257,336,bounce
712,337,437,step
712,437,461,bounce
712,461,481,cabbage_patch
712,481,491,bounce
713,0,60,bounce
713,60,80,step
713,80,172,bounce
713,172,182,half_squat
713,183,214,step
713,215,233,bounce
713,233,251,twist
713,251,261,bounce
713,261,314,step
713,314,338,bounce
713,338,358,cabbage_patch
713,358,368,bounce
714,0,60,bounce
714,60,80,step
714,80,172,bounce
714,172,182,half_squat
714,182,200,bounce
714,200,218,twist
714,218,228,bounce
714,229,243,slide_step
714,244,297,step
714,297,321,bounce
714,321,341,cabbage_patch
714,341,350,bounce
715,0,60,bounce
715,60,80,step
715,80,172,bounce
715,172,182,half_squat
715,182,200,bounce
715,201,241,slide_step
715,242,260,twist
715,260,270,bounce
715,270,323,step
715,323,347,bounce
715,347,367,cabbage_patch
715,367,376,bounce
716,0,60,bounce
716,60,80,step
716,80,172,bounce
716,172,182,half_squat
716,183,245,bounce
716,245,263,twist
716,263,273,bounce
716,273,326,step
716,326,350,bounce
716,350,370,cabbage_patch
716,370,379,bounce
717,0,60,bounce
717,60,80,step
717,80,172,bounce
717,172,182,half_squat
717,182,200,bounce
717,201,243,twist
717,243,253,bounce
717,253,306,step
717,306,330,bounce
717,330,350,cabbage_patch
717,350,359,bounce
718,0,60,bounce
718,60,80,step
718,80,172,bounce
718,172,182,half_squat
718,183,193,step
718,194,212,bounce
718,213,261,step
718,262,280,twist
718,280,290,bounce
718,290,343,step
718,343,367,bounce
718,367,387,cabbage_patch
718,387,397,bounce
719,0,60,bounce
719,60,80,step
719,80,172,bounce
719,172,182,half_squat
719,183,244,bounce
719,244,262,twist
719,262,272,bounce
719,273,342,step
719,342,366,bounce
719,367,417,step
719,418,438,cabbage_patch
719,438,447,bounce
720,0,60,bounce
720,60,80,step
720,80,172,bounce
720,172,182,half_squat
720,183,198,twist
720,199,217,bounce
720,217,235,twist
720,235,245,bounce
720,245,298,step
720,298,322,bounce
720,322,342,cabbage_patch
720,343,357,step
720,358,367,bounce
721,0,60,bounce
721,61,121,hands_up
721,122,142,step
721,143,291,bounce
721,292,316,step
721,317,327,half_squat
721,327,345,bounce
721,345,363,twist
721,363,373,bounce
721,373,426,step
721,426,450,bounce
721,450,470,cabbage_patch
721,470,479,bounce
722,0,55,bounce
722,55,115,hands_up
722,116,177,bounce
722,177,212,slide_step
722,213,224,half_squat
722,225,249,step
722,250,258,bounce
723,0,55,bounce
723,55,115,hands_up
723,116,164,step
723,165,185,bounce
723,185,220,slide_step
723,221,296,step
723,297,317,twist
724,0,55,bounce
724,55,115,hands_up
724,116,146,cabbage_patch
724,147,167,bounce
724,168,218,step
724,219,254,slide_step
724,255,280,bounce
724,281,305,step
724,306,344,bounce
725,0,55,bounce
725,56,67,half_squat
725,68,128,hands_up
725,129,141,step
725,142,162,bounce
725,162,197,slide_step
725,198,218,twist
725,219,294,step
726,0,55,bounce
726,56,147,hands_up
726,148,159,half_squat
726,160,180,bounce
726,180,215,slide_step
726,216,246,cabbage_patch
726,247,300,step
727,0,55,bounce
727,55,115,hands_up
727,116,143,cabbage_patch
727,144,164,bounce
727,165,233,slide_step
727,234,274,step
727,275,305,twist
728,0,55,bounce
728,56,147,hands_up
728,148,203,step
728,204,224,bounce
728,225,280,twist
728,281,316,slide_step
728,317,388,step
728,389,414,bounce
729,0,55,bounce
729,55,115,hands_up
729,116,147,bounce
729,148,163,step
729,164,199,slide_step
729,200,275,step
729,276,287,half_squat
730,0,55,bounce
730,56,96,slide_step
730,97,157,hands_up
730,158,217,bounce
730,217,252,slide_step
730,253,285,hands_up
730,286,389,step
731,0,55,bounce
731,55,115,hands_up
731,116,145,bounce
731,145,180,slide_step
731,181,191,twist
731,192,242,step
732,0,55,bounce
732,56,177,hands_up
732,178,229,bounce
732,230,255,step
732,256,291,slide_step
732,292,377,bounce
732,378,402,step
732,403,493,bounce
733,0,55,bounce
733,56,132,hands_up
733,133,169,bounce
733,170,195,step
733,196,231,slide_step
733,232,240,bounce
733,241,271,step
734,0,55,bounce
734,55,115,hands_up
734,116,237,bounce
734,237,272,slide_step
734,273,288,bounce
734,289,419,step
735,0,55,bounce
735,56,71,slide_step
735,72,148,hands_up
735,149,169,bounce
735,170,180,step
735,181,216,slide_step
735,217,225,bounce
735,226,250,step
735,251,271,bounce
736,0,55,bounce
736,56,177,hands_up
736,178,219,bounce
736,220,331,slide_step
736,332,382,bounce
736,383,513,step
737,0,55,bounce
737,56,137,hands_up
737,138,174,bounce
737,175,180,half_squat
737,181,216,slide_step
737,217,227,twist
737,228,252,step
737,253,258,bounce
738,0,55,bounce
738,56,96,step
738,97,157,hands_up
738,158,197,bounce
738,198,273,slide_step
738,274,374,bounce
738,375,399,step
738,400,432,bounce
739,0,55,bounce
739,56,66,step
739,67,127,hands_up
739,128,150,step
739,151,171,bounce
739,172,182,twist
739,183,218,slide_step
739,219,234,cabbage_patch
739,235,280,step
740,0,55,bounce
740,55,115,hands_up
740,116,224,half_squat
740,225,245,bounce
740,245,280,slide_step
740,281,321,twist
740,322,346,step
740,347,363,bounce
741,0,55,bounce
741,56,99,step
741,100,160,hands_up
741,161,228,bounce
741,229,257,cabbage_patch
741,258,293,slide_step
741,294,304,bounce
741,305,329,step
741,330,350,bounce
742,0,55,bounce
742,56,76,slide_step
742,77,137,hands_up
742,138,201,step
742,202,222,bounce
742,223,231,step
742,232,267,slide_step
742,268,282,bounce
742,283,307,step
742,308,343,bounce
743,0,55,bounce
743,55,115,hands_up
743,116,176,half_squat
743,177,197,bounce
743,197,232,slide_step
743,233,250,bounce
743,251,326,step
744,0,55,bounce
744,56,111,cabbage_patch
744,112,172,hands_up
744,173,243,step
744,244,264,bounce
744,265,280,step
744,281,316,slide_step
744,317,342,bounce
744,343,367,step
744,368,395,bounce
745,0,55,bounce
745,56,122,slide_step
745,123,183,hands_up
745,184,215,bounce
745,216,248,hands_up
745,249,284,slide_step
745,285,313,bounce
745,314,412,step
746,0,55,bounce
746,55,115,hands_up
746,116,211,twist
746,212,232,bounce
746,233,278,cabbage_patch
746,279,314,slide_step
746,315,395,step
746,396,406,bounce
747,0,55,bounce
747,56,149,step
747,150,210,hands_up
747,210,230,bounce
747,231,355,slide_step
747,356,380,step
748,0,55,bounce
748,56,71,half_squat
748,72,132,hands_up
748,133,174,bounce
748,174,209,slide_step
748,210,229,bounce
748,230,274,step
749,0,55,bounce
749,55,115,hands_up
749,115,135,bounce
749,135,170,slide_step
749,170,226,step
750,0,55,bounce
750,55,115,hands_up
750,115,135,bounce
750,136,186,slide_step
750,186,210,step
751,0,55,bounce
751,55,115,hands_up
751,115,135,bounce
751,136,212,slide_step
751,212,236,step
752,0,55,bounce
752,55,115,hands_up
752,115,135,bounce
752,135,170,slide_step
752,170,194,step
752,195,238,bounce
753,0,55,bounce
753,55,115,hands_up
753,115,135,bounce
753,135,170,slide_step
753,170,194,step
753,195,218,twist
754,0,55,bounce
754,56,90,slide_step
754,91,151,hands_up
754,152,162,step
754,163,183,bounce
754,184,232,step
754,233,268,slide_step
754,269,293,hands_up
754,294,318,step
754,319,326,bounce
755,0,55,bounce
755,55,115,hands_up
755,116,131,step
755,132,152,bounce
755,153,206,slide_step
755,207,249,bounce
755,250,274,step
755,275,303,hands_up
756,0,55,bounce
756,56,78,half_squat
756,79,139,hands_up
756,140,207,bounce
756,207,242,slide_step
756,243,263,bounce
756,264,288,step
756,289,304,twist
757,0,55,bounce
757,55,115,hands_up
757,116,146,bounce
757,146,181,slide_step
757,182,200,bounce
757,201,225,step
757,226,286,bounce
758,0,50,bounce
758,50,68,step
758,69,134,bounce
758,134,156,half_squat
758,157,210,bounce
758,211,218,half_squat
758,219,239,step
758,239,289,bounce
759,0,50,bounce
759,50,68,step
759,68,115,bounce
759,115,137,half_squat
759,137,180,bounce
759,180,200,step
759,201,231,hands_up
759,232,282,bounce
760,0,50,bounce
760,50,68,step
760,68,115,bounce
760,115,137,half_squat
760,137,180,bounce
760,180,234,step
760,235,285,bounce
761,0,50,bounce
761,51,92,step
761,92,139,bounce
761,139,161,half_squat
761,161,204,bounce
761,204,224,step
761,225,238,cabbage_patch
761,239,289,bounce
762,0,50,bounce
762,51,90,step
762,90,137,bounce
762,137,159,half_squat
762,160,215,bounce
762,215,235,step
762,235,285,bounce
763,0,30,bounce
763,30,56,twist
763,56,65,bounce
763,65,100,step
763,100,125,bounce
763,125,150,step
763,150,205,cabbage_patch
763,205,240,bounce
763,241,309,hands_up
763,309,317,bounce
763,317,357,slide_step
763,357,378,step
764,0,30,bounce
764,30,56,twist
764,56,65,bounce
764,65,100,step
764,100,125,bounce
764,126,139,cabbage_patch
764,140,165,step
764,165,220,cabbage_patch
764,220,255,bounce
764,255,292,hands_up
764,292,300,bounce
764,300,340,slide_step
764,340,384,step
765,0,30,bounce
765,30,56,twist
765,56,65,bounce
765,65,121,step
765,122,147,bounce
765,147,172,step
765,172,227,cabbage_patch
765,227,262,bounce
765,262,299,hands_up
765,299,307,bounce
765,307,347,slide_step
765,347,368,step
766,0,30,bounce
766,31,51,slide_step
766,52,78,twist
766,78,87,bounce
766,87,122,step
766,122,147,bounce
766,147,172,step
766,172,227,cabbage_patch
766,227,262,bounce
766,262,299,hands_up
766,299,307,bounce
766,307,347,slide_step
766,347,369,step
767,0,20,half_squat
767,21,50,bounce
767,50,71,twist
767,71,86,bounce
767,86,157,step
767,157,183,bounce
767,183,205,cabbage_patch
767,205,257,bounce
767,257,331,hands_up
767,332,339,half_squat
767,340,350,bounce
767,350,368,slide_step
768,0,20,half_squat
768,20,39,bounce
768,39,60,twist
768,60,75,bounce
768,75,146,step
768,146,172,bounce
768,172,194,cabbage_patch
768,194,246,bounce
768,247,352,hands_up
768,352,362,bounce
768,362,380,slide_step
769,0,20,half_squat
769,20,39,bounce
769,39,60,twist
769,61,94,step
769,95,110,bounce
769,110,181,step
769,181,207,bounce
769,207,229,cabbage_patch
769,229,281,bounce
769,281,355,hands_up
769,355,365,bounce
769,365,383,slide_step
770,0,20,half_squat
770,21,52,bounce
770,53,73,step
770,74,95,twist
770,95,110,bounce
770,110,181,step
770,181,207,bounce
770,207,229,cabbage_patch
770,229,281,bounce
770,281,355,hands_up
770,355,365,bounce
770,365,383,slide_step
771,0,60,bounce
771,61,68,half_squat
771,69,83,step
771,83,129,bounce
771,129,139,half_squat
771,140,178,bounce
771,178,193,twist
771,194,214,bounce
771,214,267,step
771,267,289,bounce
772,0,60,bounce
772,60,74,step
772,74,120,bounce
772,120,130,half_squat
772,130,150,bounce
772,150,165,twist
772,165,175,bounce
772,175,228,step
772,229,259,hands_up
772,260,282,bounce
773,0,60,bounce
773,60,74,step
773,74,120,bounce
773,120,130,half_squat
773,130,150,bounce
773,151,184,step
773,185,200,twist
773,200,210,bounce
773,210,263,step
773,263,285,bounce
774,0,60,bounce
774,60,74,step
774,74,120,bounce
774,120,130,half_squat
774,130,150,bounce
774,151,173,step
774,174,189,twist
774,189,199,bounce
774,200,213,cabbage_patch
774,214,267,step
774,267,289,bounce
775,0,60,bounce
775,60,74,step
775,74,120,bounce
775,120,130,half_squat
775,130,150,bounce
775,151,171,step
775,172,187,twist
775,187,197,bounce
775,197,250,step
775,250,272,bounce
776,0,60,bounce
776,60,74,step
776,74,120,bounce
776,120,130,half_squat
776,130,150,bounce
776,150,165,twist
776,166,186,slide_step
776,187,197,bounce
776,197,250,step
776,250,272,bounce
777,0,15,step
777,15,43,cabbage_patch
777,43,61,bounce
777,61,70,hands_up
777,70,90,bounce
777,90,127,hands_up
777,127,135,bounce
777,136,143,half_squat
777,144,181,slide_step
777,181,226,step
778,0,15,step
778,15,43,cabbage_patch
778,43,61,bounce
778,61,70,hands_up
778,70,90,bounce
778,90,158,hands_up
778,159,167,bounce
778,167,204,slide_step
778,204,249,step
779,0,15,step
779,15,43,cabbage_patch
779,43,61,bounce
779,61,70,hands_up
779,70,90,bounce
779,90,127,hands_up
779,127,135,bounce
779,136,169,step
779,170,207,slide_step
779,207,252,step
780,0,15,step
780,15,43,cabbage_patch
780,43,61,bounce
780,61,70,hands_up
780,70,90,bounce
780,91,113,step
780,114,151,hands_up
780,151,159,bounce
780,159,196,slide_step
780,196,241,step
780,242,255,cabbage_patch
781,0,15,step
781,15,43,cabbage_patch
781,43,61,bounce
781,61,70,hands_up
781,70,90,bounce
781,90,127,hands_up
781,127,135,bounce
781,135,172,slide_step
781,173,184,bounce
781,185,251,step
782,0,15,step
782,15,43,cabbage_patch
782,43,61,bounce
782,61,70,hands_up
782,70,90,bounce
782,91,111,slide_step
782,112,149,hands_up
782,149,157,bounce
782,157,194,slide_step
782,194,239,step
783,0,55,bounce
783,55,70,step
783,70,114,bounce
783,114,125,half_squat
783,125,140,bounce
783,140,160,twist
783,160,170,bounce
783,170,223,step
783,223,247,bounce
783,247,260,step
783,260,290,cabbage_patch
783,290,336,bounce
783,336,373,hands_up
783,373,382,bounce
783,382,420,slide_step
783,420,467,step
784,0,55,bounce
784,55,70,step
784,70,114,bounce
784,114,125,half_squat
784,125,140,bounce
784,140,160,twist
784,160,170,bounce
784,170,223,step
784,223,247,bounce
784,247,260,step
784,260,290,cabbage_patch
784,290,336,bounce
784,336,373,hands_up
784,373,382,bounce
784,382,420,slide_step
784,420,467,step
785,0,55,bounce
785,55,70,step
785,70,114,bounce
785,114,125,half_squat
785,125,140,bounce
785,140,160,twist
785,160,170,bounce
785,170,223,step
785,223,247,bounce
785,247,260,step
785,260,290,cabbage_patch
785,290,336,bounce
785,336,373,hands_up
785,373,382,bounce
785,382,420,slide_step
785,420,467,step
786,0,55,bounce
786,55,70,step
786,70,114,bounce
786,114,125,half_squat
786,125,140,bounce
786,140,160,twist
786,160,170,bounce
786,170,223,step
786,223,247,bounce
786,247,260,step
786,260,290,cabbage_patch
786,290,336,bounce
786,336,373,hands_up
786,373,382,bounce
786,382,420,slide_step
786,420,467,step
787,0,55,bounce
787,55,70,step
787,70,114,bounce
787,114,125,half_squat
787,125,140,bounce
787,140,160,twist
787,160,170,bounce
787,170,223,step
787,223,247,bounce
787,247,260,step
787,260,290,cabbage_patch
787,290,336,bounce
787,336,373,hands_up
787,373,382,bounce
787,382,420,slide_step
787,420,467,step
788,0,55,bounce
788,55,70,step
788,70,114,bounce
788,114,125,half_squat
788,125,140,bounce
788,140,160,twist
788,160,170,bounce
788,170,223,step
788,223,247,bounce
788,247,260,step
788,260,290,cabbage_patch
788,290,336,bounce
788,336,373,hands_up
788,373,382,bounce
788,382,420,slide_step
788,420,467,step
789,0,22,hands_up
789,23,43,cabbage_patch
789,44,80,bounce
790,0,22,hands_up
790,23,59,bounce
790,60,80,cabbage_patch
791,0,20,cabbage_patch
791,21,43,hands_up
791,44,80,bounce
792,0,20,cabbage_patch
792,21,43,hands_up
792,44,83,slide_step
793,0,22,hands_up
793,23,43,cabbage_patch
793,44,85,bounce
794,0,22,hands_up
794,23,64,bounce
794,65,85,cabbage_patch
795,0,20,cabbage_patch
795,21,43,hands_up
795,44,85,bounce
796,0,22,hands_up
796,23,59,bounce
796,60,99,slide_step
797,0,35,bounce
797,36,59,hands_up
797,60,99,slide_step
798,0,22,hands_up
798,23,101,bounce
799,0,35,bounce
799,36,59,hands_up
799,60,101,bounce
800,0,22,hands_up
800,23,62,slide_step
800,63,104,bounce
801,0,22,hands_up
801,23,64,bounce
801,65,104,slide_step
802,0,39,slide_step
802,40,62,hands_up
802,63,104,bounce
803,0,20,cabbage_patch
803,21,56,bounce
803,57,96,slide_step
804,0,20,cabbage_patch
804,21,60,slide_step
804,61,96,bounce
805,0,20,cabbage_patch
805,21,98,bounce
806,0,35,bounce
806,36,56,cabbage_patch
806,57,98,bounce
807,0,20,cabbage_patch
807,21,60,slide_step
807,61,102,bounce
808,0,20,cabbage_patch
808,21,62,bounce
808,63,102,slide_step
809,0,39,slide_step
809,40,60,cabbage_patch
809,61,102,bounce
810,0,35,bounce
810,36,75,slide_step
810,76,117,bounce
811,0,77,bounce
811,78,117,slide_step
812,0,39,slide_step
812,40,117,bounce
813,0,22,hands_up
813,23,43,cabbage_patch
813,44,80,bounce
813,81,120,slide_step
814,0,22,hands_up
814,23,59,bounce
814,60,80,cabbage_patch
814,81,120,slide_step
815,0,22,hands_up
815,23,43,cabbage_patch
815,44,122,bounce
816,0,22,hands_up
816,23,59,bounce
816,60,80,cabbage_patch
816,81,122,bounce
817,0,22,hands_up
817,23,43,cabbage_patch
817,44,83,slide_step
817,84,125,bounce
818,0,22,hands_up
818,23,43,cabbage_patch
818,44,85,bounce
818,86,125,slide_step
819,0,22,hands_up
819,23,59,bounce
819,60,99,slide_step
819,100,141,bounce
820,0,22,hands_up
820,23,101,bounce
820,102,141,slide_step
821,0,20,cabbage_patch
821,21,98,bounce
821,99,138,slide_step
822,0,20,cabbage_patch
822,21,60,slide_step
822,61,138,bounce
823,0,22,hands_up
823,23,43,cabbage_patch
823,44,80,bounce
823,81,120,slide_step
823,121,162,bounce
824,0,22,hands_up
824,23,43,cabbage_patch
824,44,122,bounce
824,123,162,slide_step
825,0,22,hands_up
825,23,43,cabbage_patch
825,44,83,slide_step
825,84,162,bounce
826,0,33,bounce
826,34,68,step
826,69,99,hands_up
827,0,30,hands_up
827,31,65,bounce
827,66,99,step
828,0,33,bounce
828,34,65,hands_up
828,66,101,step
829,0,33,bounce
829,34,70,step
829,71,101,hands_up
830,0,30,hands_up
830,31,65,bounce
830,66,101,step
831,0,33,bounce
831,34,65,hands_up
831,66,97,step
832,0,30,hands_up
832,31,65,bounce
832,66,97,step
833,0,33,bounce
833,34,65,hands_up
833,66,87,slide_step
834,0,33,bounce
834,34,55,slide_step
834,56,87,hands_up
835,0,30,hands_up
835,31,65,bounce
835,66,87,slide_step
836,0,33,bounce
836,34,104,step
837,0,33,bounce
837,34,104,step
838,0,33,bounce
838,34,100,step
839,0,33,bounce
839,34,100,step
840,0,33,step
840,34,68,bounce
840,69,100,step
841,0,33,bounce
841,34,68,step
841,69,89,slide_step
842,0,33,bounce
842,34,55,slide_step
842,56,89,step
843,0,33,step
843,34,68,bounce
843,69,89,slide_step
844,0,33,bounce
844,34,102,step
845,0,33,bounce
845,34,102,step
846,0,35,step
846,36,70,bounce
846,71,102,step
847,0,33,bounce
847,34,70,step
847,71,92,slide_step
848,0,33,bounce
848,34,55,slide_step
848,56,92,step
849,0,33,bounce
849,34,66,step
849,67,88,slide_step
850,0,33,bounce
850,34,55,slide_step
850,56,88,step
851,0,31,step
851,32,66,bounce
851,67,88,slide_step
852,0,30,hands_up
852,31,101,step
853,0,30,hands_up
853,31,101,step
854,0,33,step
854,34,64,hands_up
854,65,101,step
855,0,30,hands_up
855,31,97,step
856,0,30,hands_up
856,31,97,step
857,0,30,hands_up
857,31,64,step
857,65,86,slide_step
858,0,30,hands_up
858,31,52,slide_step
858,53,86,step
859,0,33,step
859,34,64,hands_up
859,65,86,slide_step
860,0,30,hands_up
860,31,99,step
861,0,35,step
861,36,66,hands_up
861,67,99,step
862,0,30,hands_up
862,31,66,step
862,67,88,slide_step
863,0,30,hands_up
863,31,52,slide_step
863,53,88,step
864,0,35,step
864,36,66,hands_up
864,67,88,slide_step
865,0,30,hands_up
865,31,62,step
865,63,84,slide_step
866,0,30,hands_up
866,31,52,slide_step
866,53,84,step
867,0,31,step
867,32,62,hands_up
867,63,84,slide_step
868,0,102,step
869,0,102,step
870,0,69,step
870,70,91,slide_step
871,0,33,step
871,34,55,slide_step
871,56,91,step
872,0,65,step
872,66,87,slide_step
873,0,65,step
873,66,87,slide_step
874,0,67,step
874,68,89,slide_step
875,0,35,step
875,36,57,slide_step
875,58,89,step
876,0,67,step
876,68,89,slide_step
877,0,33,bounce
877,34,65,hands_up
877,66,135,step
878,0,33,bounce
878,34,65,hands_up
878,66,135,step
879,0,33,bounce
879,34,68,step
879,69,99,hands_up
879,100,135,step
880,0,33,bounce
880,34,65,hands_up
880,66,131,step
881,0,33,bounce
881,34,65,hands_up
881,66,131,step
882,0,33,bounce
882,34,68,step
882,69,99,hands_up
882,100,131,step
883,0,33,bounce
883,34,65,hands_up
883,66,99,step
883,100,121,slide_step
884,0,33,bounce
884,34,68,step
884,69,99,hands_up
884,100,121,slide_step
885,0,33,bounce
885,34,65,hands_up
885,66,133,step
886,0,33,bounce
886,34,65,hands_up
886,66,133,step
887,0,33,bounce
887,34,70,step
887,71,101,hands_up
887,102,133,step
888,0,33,bounce
888,34,65,hands_up
888,66,101,step
888,102,123,slide_step
889,0,33,bounce
889,34,70,step
889,71,101,hands_up
889,102,123,slide_step
890,0,33,bounce
890,34,65,hands_up
890,66,97,step
890,98,119,slide_step
891,0,33,bounce
891,34,66,step
891,67,97,hands_up
891,98,119,slide_step
892,0,33,bounce
892,34,136,step
893,0,33,bounce
893,34,136,step
894,0,33,bounce
894,34,104,step
894,105,126,slide_step
895,0,33,bounce
895,34,68,step
895,69,89,slide_step
895,90,126,step
896,0,33,bounce
896,34,104,step
896,105,126,slide_step
897,0,33,bounce
897,34,100,step
897,101,122,slide_step
898,0,33,bounce
898,34,68,step
898,69,89,slide_step
898,90,122,step
899,0,33,bounce
899,34,100,step
899,101,122,slide_step
900,0,33,bounce
900,34,70,step
900,71,92,slide_step
900,93,124,step
901,0,33,bounce
901,34,102,step
901,103,124,slide_step
902,0,30,hands_up
902,31,133,step
903,0,30,hands_up
903,31,133,step
904,0,30,hands_up
904,31,101,step
904,102,123,slide_step
905,0,30,hands_up
905,31,64,step
905,65,86,slide_step
905,87,123,step
906,0,30,hands_up
906,31,101,step
906,102,123,slide_step
907,0,30,hands_up
907,31,97,step
907,98,119,slide_step
908,0,30,hands_up
908,31,64,step
908,65,86,slide_step
908,87,119,step
909,0,30,hands_up
909,31,99,step
909,100,121,slide_step
910,0,30,hands_up
910,31,66,step
910,67,88,slide_step
910,89,121,step
911,0,30,hands_up
911,31,99,step
911,100,121,slide_step
912,0,69,step
912,70,91,slide_step
912,92,124,step
913,0,102,step
913,103,124,slide_step
914,0,33,bounce
914,34,65,hands_up
914,66,168,step
915,0,33,bounce
915,34,65,hands_up
915,66,168,step
916,0,33,bounce
916,34,65,hands_up
916,66,168,step
917,0,33,bounce
917,34,65,hands_up
917,66,135,step
917,136,157,slide_step
918,0,33,bounce
918,34,65,hands_up
918,66,131,step
918,132,153,slide_step
919,0,33,bounce
919,34,65,hands_up
919,66,131,step
919,132,153,slide_step
920,0,33,bounce
920,34,65,hands_up
920,66,101,step
920,102,123,slide_step
920,124,155,step
921,0,33,bounce
921,34,65,hands_up
921,66,133,step
921,134,155,slide_step
922,0,30,hands_up
922,31,133,step
922,134,155,slide_step
923,0,30,hands_up
923,31,101,step
923,102,123,slide_step
923,124,155,step
924,0,30,hands_up
924,31,133,step
924,134,155,slide_step
925,0,33,bounce
925,34,65,hands_up
925,66,168,step
925,169,190,slide_step
926,0,33,bounce
926,34,65,hands_up
926,66,135,step
926,136,157,slide_step
926,158,190,step
927,0,33,bounce
927,34,65,hands_up
927,66,168,step
927,169,190,slide_step
